,Unnamed: 0,class,intensity,features
8159,8159,M,3451.37,f_17580650140847438274
8160,8160,M,3448.91,f_9286399280766350275
8161,8161,M,3448.27,f_16684468124926746748
8162,8162,M,3447.6,f_2356656956564368118
8163,8163,M,3447.19,f_15967091077275254447
8164,8164,M,3816.57,f_7854900652655353038
8165,8165,M,3816.57,f_7854900652655353038_2155865881339993593
8166,8166,M,3444.9,f_9597046417448137248
8167,8167,M,3443.74,f_5403400764221970828
8168,8168,M,3441.05,f_14477556669899822385
8169,8169,M,3440.39,f_11238409506020072904
8170,8170,M,3440.19,f_17167602174286636031
8171,8171,M,3440.05,f_1864579236059253690
8172,8172,M,3437.95,f_13129120868841549579
8173,8173,M,9788.84,f_3638727180537504970
8174,8174,M,9788.84,f_3638727180537504970_645171396697093903
8175,8175,M,3433.77,f_16429118757597559257
8176,8176,M,3433.72,f_9401352824356488055
8177,8177,M,3430.49,f_16790872442918720035
8178,8178,M,3430.32,f_9225045660529488672
8179,8179,M,3429.43,f_169663121995683243
8180,8180,M,3426.22,f_3368748667420639618
8181,8181,M,3425.07,f_6406666010388057555
8182,8182,M,3423.77,f_1429923897458056408
8183,8183,M,3422.99,f_8905203163972983110
8184,8184,M,3421.37,f_14520728682856097470
8185,8185,M,1957.08,f_5836246826721719934
8186,8186,M,1957.08,f_5836246826721719934_17417095436636141984
8187,8187,M,3415.97,f_14372462822936936046
8188,8188,M,3413.89,f_14289795411805567771
8189,8189,M,3413.22,f_4964728454690688930
8190,8190,M,3412.19,f_12022791825684546520
8191,8191,M,3411.93,f_12593064179208179610
8192,8192,M,2326.84,f_11206062780576813449
8193,8193,M,4938.58,f_11206062780576813449_5842531872685795279
8194,8194,M,2326.84,f_11206062780576813449_1830630734629973491
8195,8195,M,3411.49,f_9150697155273095367
8196,8196,M,3411.34,f_7658272140094739362
8197,8197,M,3410.81,f_14621212674947256540
8198,8198,M,3008.02,f_8220269744252975918
8199,8199,M,2239.26,f_8220269744252975918_17123223310346762090
8200,8200,M,3008.02,f_8220269744252975918_10518349219829717387
8201,8201,M,3407.41,f_8476699926940485101
8202,8202,M,3406.74,f_5850029141701014152
8203,8203,M,3405.07,f_7808768641313245858
8204,8204,M,3404.36,f_541846993467828700
8205,8205,M,3403.46,f_9591816450554648150
8206,8206,M,3403.34,f_9727805101292780919
8207,8207,M,3401.63,f_15320576183327907783
8208,8208,M,3401.52,f_5921288109191509220
8209,8209,M,2695.37,f_15841223873312744140
8210,8210,M,2695.37,f_15841223873312744140_3431986577870191897
8211,8211,M,3397.3,f_11945245783779952959
8212,8212,M,3392.08,f_15035806752041043085
8213,8213,M,3390.61,f_13340636831986232221
8214,8214,M,3390.45,f_6085099701618271410
8215,8215,M,3390.28,f_2525234466507730233
8216,8216,M,3389.36,f_3653044315401776121
8217,8217,M,3388.88,f_4753941174301083035
8218,8218,M,3388.49,f_5101349073155111848
8219,8219,M,3388.35,f_10903914677330338651
8220,8220,M,3387.75,f_12550638136352819699
8221,8221,M,3387.69,f_4169841032818886802
8222,8222,M,3145.54,f_18113665092407160227
8223,8223,M,3145.54,f_18113665092407160227_1858038836732748716
8224,8224,M,3382.65,f_6187169892927224319
8225,8225,M,3199.69,f_14423027659983781775
8226,8226,M,3199.69,f_14423027659983781775_4603485246581560219
8227,8227,M,3378.83,f_16827520643234881796
8228,8228,M,3378.28,f_9423267541371899719
8229,8229,M,3378.25,f_466144641363309453
8230,8230,M,3377.51,f_3074717274905836208
8231,8231,M,3376.89,f_1815618485095544109
8232,8232,M,3376.33,f_4195928078817349318
8233,8233,M,3375.37,f_17293342199444739655
8234,8234,M,2928.31,f_6967504942116627221
8235,8235,M,2928.31,f_6967504942116627221_14077481305091809483
8236,8236,M,3368.05,f_9580322400089664297
8237,8237,M,3365.27,f_10503017511614303564
8238,8238,M,3364.24,f_17513798480639146192
8239,8239,M,3363.64,f_8307348343507169792
8240,8240,M,3363.36,f_9163284448503765166
8241,8241,M,3362.33,f_3055974803800385159
8242,8242,M,3361.66,f_18037314884970298782
8243,8243,M,3357.57,f_8950622883111039321
8244,8244,M,3357.29,f_10664756785050653011
8245,8245,M,9421.39,f_14575794899525482499
8246,8246,M,9421.39,f_14575794899525482499_9429705763603279554
8247,8247,M,9421.39,f_14575794899525482499_9429705763603279554_17448615177231223819
8248,8248,M,3356.56,f_2446685080081544775
8249,8249,M,3973.55,f_6179194328551703664
8250,8250,M,3973.55,f_6179194328551703664_15001933299364889551
8251,8251,M,3347.92,f_10001593839352266223
8252,8252,M,3971.29,f_2291369080554763831
8253,8253,M,3971.29,f_2291369080554763831_2772891848131528192
8254,8254,M,3346.43,f_5615784067168959232
8255,8255,M,3345.68,f_6590235655864060178
8256,8256,M,3345.29,f_8447821588449954615
8257,8257,M,3345.28,f_18198687971471687017
8258,8258,M,3340.66,f_1731944813871149074
8259,8259,M,3340.39,f_35620012667844435
8260,8260,M,3339.89,f_17591308247180575060
8261,8261,M,3183.22,f_8335595502917944286
8262,8262,M,3183.22,f_8335595502917944286_7678854319495841822
8263,8263,M,3334.79,f_14087704619190334592
8264,8264,M,3333.03,f_2288306372371642374
8265,8265,M,3331.07,f_8580569981871770907
8266,8266,M,3329.98,f_11613861020676283120
8267,8267,M,3355.48,f_16707602307007648579
8268,8268,M,3355.48,f_16707602307007648579_5948527784620867598
8269,8269,M,3328.07,f_4903044519200045240
8270,8270,M,3326.28,f_10461645613384244003
8271,8271,M,2393.43,f_12322771512691809918
8272,8272,M,2393.43,f_12322771512691809918_1554500717775668275
8273,8273,M,3325.5,f_13693974186106856075
8274,8274,M,3325.29,f_12089762206085656169
8275,8275,M,3323.9,f_16298318632970499281
8276,8276,M,3321.02,f_13125189316324141839
8277,8277,M,3320.6,f_12129974156192870276
8278,8278,M,3319.64,f_10262017054897635662
8279,8279,M,3319.5,f_11199831296888516577
8280,8280,M,2788.04,f_13381295647573419934
8281,8281,M,2788.04,f_13381295647573419934_15787501375956450892
8282,8282,M,3319.04,f_8249939718726380535
8283,8283,M,3318.94,f_2150408277613008271
8284,8284,M,3313.42,f_12212890671778731120
8285,8285,M,3083.06,f_16219092028023166524
8286,8286,M,3083.06,f_16219092028023166524_4441983847084218102
8287,8287,M,3309.85,f_468913310091139202
8288,8288,M,2559.74,f_8131275489836641392
8289,8289,M,2559.74,f_8131275489836641392_9242127001763057008
8290,8290,M,3308.81,f_11823826328261288713
8291,8291,M,3308.6,f_17478347693000736072
8292,8292,M,3308.2,f_11170806819956591286
8293,8293,M,2859.46,f_17094082042117209969
8294,8294,M,2859.46,f_17094082042117209969_11548375274531950453
8295,8295,M,3306.76,f_13197143705569061144
8296,8296,M,3306.25,f_10438434775577292912
8297,8297,M,3305.74,f_15494666952867680946
8298,8298,M,3304.37,f_5521840207103785377
8299,8299,M,3304.06,f_4718434842306860796
8300,8300,M,3303.84,f_12946862350840791648
8301,8301,M,3301.89,f_6280473090058441747
8302,8302,M,3301.69,f_3836441633285426302
8303,8303,M,3177.53,f_8538334466381458910
8304,8304,M,3177.53,f_8538334466381458910_10364233095824924111
8305,8305,M,3298.32,f_10309676254022903773
8306,8306,M,3297.25,f_2639330590386716514
8307,8307,M,3295.6,f_11053473704883355381
8308,8308,M,3294.36,f_6911547604237313057
8309,8309,M,3293.45,f_1292826894475437432
8310,8310,M,3292.27,f_9848333671138385416
8311,8311,M,3290.34,f_13514092834658890978
8312,8312,M,3289.77,f_9312090705744300737
8313,8313,M,3284.85,f_9692680920830631151
8314,8314,M,3284.56,f_991471533096618406
8315,8315,M,3282.7,f_3130520446999818093
8316,8316,M,3281.59,f_6640455984007835054
8317,8317,M,3278.19,f_17837189047616647522
8318,8318,M,3276.11,f_7537619156511970211
8319,8319,M,3275.3,f_12369986336359919524
8320,8320,M,3274.03,f_4413111212967730887
8321,8321,M,3273.12,f_13998375598349830441
8322,8322,M,3272.81,f_10770989943729418050
8323,8323,M,3231.51,f_11230582213761833165
8324,8324,M,3231.51,f_11230582213761833165_11199528595476790714
8325,8325,M,3268.03,f_2339443064503516085
8326,8326,M,3267.76,f_10432898853591039692
8327,8327,M,3265.12,f_11676484466855112527
8328,8328,M,3264.76,f_13943430871134443511
8329,8329,M,3460.96,f_11838931824957266345
8330,8330,M,3460.96,f_11838931824957266345_17691260000187642509
8331,8331,M,3262.62,f_17147963729508562512
8332,8332,M,3259.98,f_16236351622570083596
8333,8333,M,3258.49,f_12406913024389124954
8334,8334,M,3257.16,f_16726823347807339300
8335,8335,M,4847.09,f_14707038372795184196
8336,8336,M,4847.09,f_14707038372795184196_8689104303495565894
8337,8337,M,3135.64,f_963217366217418910
8338,8338,M,3135.64,f_963217366217418910_2568551802971018073
8339,8339,M,3147.06,f_5598989585798315023
8340,8340,M,3147.06,f_5598989585798315023_977971482795645115
8341,8341,M,3252.38,f_14894525908694439644
8342,8342,M,3249.34,f_16035952811700472982
8343,8343,M,3181.66,f_10981708105783009609
8344,8344,M,3181.66,f_10981708105783009609_17614700886834044994
8345,8345,M,3244.24,f_13170039801460068447
8346,8346,M,3242.37,f_9017847373469801679
8347,8347,M,4070.75,f_12233255438146349399
8348,8348,M,4070.75,f_12233255438146349399_13396070140841781216
8349,8349,M,3241.94,f_4108960488373083802
8350,8350,M,3241.73,f_81710567991537060
8351,8351,M,3241.28,f_17976218494830591099
8352,8352,M,3231.36,f_8697188507868028122
8353,8353,M,3231.36,f_8697188507868028122_5450198098457136569
8354,8354,M,2996.55,f_6210061976664100958
8355,8355,M,2996.55,f_6210061976664100958_15678486003805746229
8356,8356,M,3237.25,f_15118770301175534097
8357,8357,M,3235.39,f_7602258993640151369
8358,8358,M,3232.65,f_10201655735527893712
8359,8359,M,3231.69,f_8918302913792771605
8360,8360,M,3228.99,f_15830948641734774995
8361,8361,M,3227.9,f_10649359477199214140
8362,8362,M,3225.46,f_13462928488374829336
8363,8363,M,3224.12,f_5879658536092852731
8364,8364,M,3222.19,f_11543767775913849151
8365,8365,M,3217.43,f_18411909992191550304
8366,8366,M,3521.31,f_4214932117773998771
8367,8367,M,3521.31,f_4214932117773998771_9834053864636585829
8368,8368,M,3216.13,f_12691796738611885173
8369,8369,M,3214.49,f_17747459656615860555
8370,8370,M,3213.95,f_12207908340949205881
8371,8371,M,3320.36,f_12656110975297957946
8372,8372,M,3320.36,f_12656110975297957946_5197590828536746900
8373,8373,M,3213.52,f_8095274593624003607
8374,8374,M,3212.77,f_4022912961484028752
8375,8375,M,3209.47,f_9282268090703411849
8376,8376,M,3208.2,f_16538946965315180735
8377,8377,M,3207.97,f_15852433251422590683
8378,8378,M,3206.17,f_5271167717757569305
8379,8379,M,3204.79,f_12147054039134992512
8380,8380,M,3204.55,f_1436293269486505380
8381,8381,M,3204.17,f_16184669729059323104
8382,8382,M,3202.94,f_6830998305864015909
8383,8383,M,3202.77,f_5303213566206855037
8384,8384,M,3202.25,f_8832733753518694778
8385,8385,M,3201.89,f_11963579131369876188
8386,8386,M,3143.75,f_621690117315112640
8387,8387,M,3143.75,f_621690117315112640_8250740817988811553
8388,8388,M,1347.43,f_4930238442173573296
8389,8389,M,1347.43,f_4930238442173573296_16614429766538192096
8390,8390,M,3198.47,f_9129189799387740377
8391,8391,M,2406.93,f_17662545953398310151
8392,8392,M,2406.93,f_17662545953398310151_15292949010988251845
8393,8393,M,3196.19,f_12064944727505342517
8394,8394,M,3195.9,f_15473841763295031342
8395,8395,M,3195.74,f_5568640414114070924
8396,8396,M,3195.44,f_11535791498744091505
8397,8397,M,3193.65,f_12730098599264940308
8398,8398,M,3190.8,f_3832789354850854492
8399,8399,M,3188.96,f_1580629911144410723
8400,8400,M,3186.82,f_2835164636968811358
8401,8401,M,3767.4,f_7156695857917372421
8402,8402,M,3767.4,f_7156695857917372421_5362981957711623987
8403,8403,M,3369.9,f_8111244251526116161
8404,8404,M,3369.9,f_8111244251526116161_11686808442101159367
8405,8405,M,3183.99,f_12605225666237138665
8406,8406,M,1606.45,f_10147457294465257837
8407,8407,M,1606.45,f_10147457294465257837_14564908693733728092
8408,8408,M,3178.78,f_11809258250811520391
8409,8409,M,3178.41,f_14429399805791153720
8410,8410,M,3175.15,f_14016795409398213742
8411,8411,M,3172.73,f_13800153695855693793
8412,8412,M,3172.2,f_12120325742541061326
8413,8413,M,3171.41,f_14565720059195793754
8414,8414,M,3168.0,f_9889603583603320507
8415,8415,M,3167.73,f_13223526187294762211
8416,8416,M,3167.05,f_12499738679675415349
8417,8417,M,3163.88,f_6119619382068255948
8418,8418,M,3163.61,f_556901368759539862
8419,8419,M,3162.24,f_16746984509599240485
8420,8420,M,3160.63,f_10861154535899867455
8421,8421,M,3160.15,f_7995935645904905401
8422,8422,M,3159.84,f_2302782184920193799
8423,8423,M,3159.82,f_101289512167174800
8424,8424,M,3159.39,f_12047633886417874067
8425,8425,M,3157.85,f_12719593140320057181
8426,8426,M,3411.17,f_17087231193746969204
8427,8427,M,3411.17,f_17087231193746969204_15225443506038243555
8428,8428,M,3152.42,f_17970992071550713719
8429,8429,M,3152.04,f_1870259488856912724
8430,8430,M,3151.43,f_5900056094568497181
8431,8431,M,3151.35,f_14420167327533831365
8432,8432,M,3151.03,f_11462792335044535170
8433,8433,M,3149.5,f_6430654654634168749
8434,8434,M,3148.3,f_6518781727000752941
8435,8435,M,3147.27,f_14142975764276067217
8436,8436,M,3145.46,f_3882812354092498407
8437,8437,M,3305.99,f_13658460960048315528
8438,8438,M,3305.99,f_13658460960048315528_13218380543814684332
8439,8439,M,3144.51,f_4724785649917207962
8440,8440,M,3265.26,f_9840477813205240470
8441,8441,M,3174.37,f_9840477813205240470_13189663819910742849
8442,8442,M,3265.26,f_9840477813205240470_11460625995218969914
8443,8443,M,3142.85,f_11646597673515121938
8444,8444,M,2825.28,f_12289308122437057662
8445,8445,M,3115.2,f_12289308122437057662_14406226882204716802
8446,8446,M,2825.28,f_12289308122437057662_5669254776021974579
8447,8447,M,1835.25,f_15017665835689178835
8448,8448,M,2407.95,f_15017665835689178835_5193673829101463409
8449,8449,M,1835.25,f_15017665835689178835_3615409657854411658
8450,8450,M,2807.12,f_2157650176940200766
8451,8451,M,2807.12,f_2157650176940200766_7637135519828934506
8452,8452,M,3138.28,f_9597823334777710526
8453,8453,M,3138.08,f_5986997987933821060
8454,8454,M,3137.91,f_13456458645541504413
8455,8455,M,3133.42,f_3651813790030701097
8456,8456,M,3133.1,f_17602623315877265019
8457,8457,M,3132.83,f_5528431765253054157
8458,8458,M,3131.66,f_495392955552643449
8459,8459,M,1999.81,f_15596248896205120766
8460,8460,M,1999.81,f_15596248896205120766_9832562522333185818
8461,8461,M,3220.44,f_9590730549615017548
8462,8462,M,3220.44,f_9590730549615017548_16566119692024646524
8463,8463,M,3027.39,f_7293340512387257123
8464,8464,M,3027.39,f_7293340512387257123_13279679009367126412
8465,8465,M,3127.02,f_16516746395260715070
8466,8466,M,3126.81,f_7382823214650524373
8467,8467,M,3125.84,f_6669513047880676159
8468,8468,M,3125.27,f_15400580386585804481
8469,8469,M,3122.99,f_4743771174081241165
8470,8470,M,3120.39,f_2745538314656049465
8471,8471,M,3120.02,f_967472308759944372
8472,8472,M,3117.95,f_7998212934882435813
8473,8473,M,3117.79,f_6983701526203304516
8474,8474,M,3117.39,f_1620259773892665907
8475,8475,M,3117.08,f_1336403634452021816
8476,8476,M,3116.9,f_8346470786193176477
8477,8477,M,3113.45,f_14841393204333512940
8478,8478,M,3565.68,f_15322917515031087028
8479,8479,M,3565.68,f_15322917515031087028_14617886896216584853
8480,8480,M,3110.03,f_11631663356312740599
8481,8481,M,3109.69,f_5837277819910092087
8482,8482,M,3109.04,f_889089714350761545
8483,8483,M,3106.96,f_17017519984983157642
8484,8484,M,3106.92,f_9937687602698668439
8485,8485,M,3347.45,f_18145952368371372467
8486,8486,M,3347.45,f_18145952368371372467_6269463227286297698
8487,8487,M,3104.43,f_10672966420883101440
8488,8488,M,3066.46,f_250997128759728396
8489,8489,M,3066.46,f_250997128759728396_6260076425978764423
8490,8490,M,3103.17,f_16966521919672975627
8491,8491,M,2341.31,f_9159127011104504687
8492,8492,M,2634.34,f_9159127011104504687_10588413490721849508
8493,8493,M,2341.31,f_9159127011104504687_16625555132013804829
8494,8494,M,3100.52,f_6619367449235000299
8495,8495,M,3100.06,f_11115645011494394244
8496,8496,M,3098.42,f_10131713521664914469
8497,8497,M,3401.28,f_15588679017814874382
8498,8498,M,3401.28,f_15588679017814874382_13866223450641561474
8499,8499,M,3097.13,f_2258402165004774937
8500,8500,M,2797.04,f_138947499644229212
8501,8501,M,2797.04,f_138947499644229212_13661694011218470997
8502,8502,M,3094.67,f_1188894658641696560
8503,8503,M,3092.69,f_9147076004315180855
8504,8504,M,3091.15,f_5111029056399168222
8505,8505,M,3091.11,f_5289063786981990959
8506,8506,M,3479.11,f_13098289118312292119
8507,8507,M,2315.43,f_13098289118312292119_11552159705715802554
8508,8508,M,2315.43,f_13098289118312292119_11552159705715802554_3613532638151486672
8509,8509,M,3479.11,f_13098289118312292119_10218996724285866819
8510,8510,M,3087.21,f_11103551999992414643
8511,8511,M,3086.97,f_9177433318133173462
8512,8512,M,3085.91,f_6538341264228132053
8513,8513,M,3084.15,f_8549585706456462609
8514,8514,M,3084.04,f_4291650102258267039
8515,8515,M,3031.35,f_12478763697820121541
8516,8516,M,2807.75,f_12478763697820121541_14118813252638347014
8517,8517,M,3031.35,f_12478763697820121541_5315406692267312364
8518,8518,M,3081.07,f_13646805321794491768
8519,8519,M,3080.99,f_3268171908215365949
8520,8520,M,2432.75,f_2821443756322101248
8521,8521,M,3865.74,f_2821443756322101248_13925783475272776215
8522,8522,M,2432.75,f_2821443756322101248_12494582993894277772
8523,8523,M,3079.32,f_11620156628499129515
8524,8524,M,3078.52,f_13599644870523987458
8525,8525,M,3076.37,f_11081925439146965072
8526,8526,M,3075.86,f_2644134507240010445
8527,8527,M,3075.8,f_18243774516035113532
8528,8528,M,3075.08,f_14357158564416943157
8529,8529,M,3132.11,f_11900895128346321699
8530,8530,M,3132.11,f_11900895128346321699_9536529856627941428
8531,8531,M,3074.79,f_11247289472598224224
8532,8532,M,3071.62,f_10301293303941330937
8533,8533,M,3071.19,f_10894983463212897268
8534,8534,M,3068.96,f_3607228280983400873
8535,8535,M,3068.94,f_12598036097166168981
8536,8536,M,3068.48,f_11193577335598472633
8537,8537,M,3066.78,f_15223130640931512590
8538,8538,M,3066.17,f_15112678295905519410
8539,8539,M,4177.8,f_15762891897844217646
8540,8540,M,4177.8,f_15762891897844217646_13272902636825115633
8541,8541,M,3382.82,f_3493992440454591460
8542,8542,M,2636.67,f_3493992440454591460_12152400735130766320
8543,8543,M,3382.82,f_3493992440454591460_14338249017670764339
8544,8544,M,2925.99,f_12843142443791016354
8545,8545,M,2925.99,f_12843142443791016354_887816283153155004
8546,8546,M,3060.65,f_5588340694311664987
8547,8547,M,3059.01,f_16074310741797435634
8548,8548,M,3058.4,f_11460111317751103220
8549,8549,M,3057.42,f_3635466750071992263
8550,8550,M,3056.76,f_6205214830105831086
8551,8551,M,3056.0,f_16974345255141841426
8552,8552,M,3051.68,f_9228541075939429924
8553,8553,M,3049.82,f_1848296034089945800
8554,8554,M,3148.79,f_2654741112086142964
8555,8555,M,3148.79,f_2654741112086142964_8889583250408026232
8556,8556,M,3045.01,f_14439732965299651460
8557,8557,M,3042.72,f_13879993874555019046
8558,8558,M,3041.05,f_3643760594738445516
8559,8559,M,3040.46,f_12834625932569012378
8560,8560,M,3039.3,f_5239140533061572173
8561,8561,M,3039.28,f_12972231141809181852
8562,8562,M,2831.72,f_1950857443825133967
8563,8563,M,2831.72,f_1950857443825133967_3362436182044161221
8564,8564,M,2103.06,f_16357425374664014451
8565,8565,M,2103.06,f_16357425374664014451_1771951842064747962
8566,8566,M,3036.83,f_5839445957592980380
8567,8567,M,3036.35,f_909214721760669552
8568,8568,M,3035.86,f_6485534528181231205
8569,8569,M,3035.35,f_16256861190294598253
8570,8570,M,3035.1,f_2813338047694786341
8571,8571,M,3032.53,f_7245000663189098513
8572,8572,M,3032.49,f_8599116716460458382
8573,8573,M,3030.06,f_448062154243376544
8574,8574,M,3027.92,f_8366948907282589327
8575,8575,M,3026.64,f_14439000721965326840
8576,8576,M,2695.9,f_1492068838948011843
8577,8577,M,2695.9,f_1492068838948011843_8203166670522308630
8578,8578,M,2513.25,f_9030846757632370772
8579,8579,M,2513.25,f_9030846757632370772_5821869998797828649
8580,8580,M,3020.15,f_1145444892527201744
8581,8581,M,3019.52,f_13282835879746791269
8582,8582,M,3019.17,f_10870854824450254841
8583,8583,M,3018.8,f_5643055376689512173
8584,8584,M,3018.12,f_10548930049155926633
8585,8585,M,3017.59,f_5706017982589347517
8586,8586,M,3016.7,f_4887074419408349374
8587,8587,M,3016.7,f_6165102594701916474
8588,8588,M,2494.38,f_13560958337914280664
8589,8589,M,2494.38,f_13560958337914280664_16797372717838879969
8590,8590,M,3015.81,f_14227092786897703323
8591,8591,M,3015.03,f_539116504364199367
8592,8592,M,3014.39,f_9539110525910479769
8593,8593,M,3013.18,f_7472612451196690917
8594,8594,M,3012.4,f_15274676122844525934
8595,8595,M,3011.83,f_1452089758500173921
8596,8596,M,3010.63,f_2736409685524485711
8597,8597,M,3076.98,f_15588415603717087178
8598,8598,M,3076.98,f_15588415603717087178_4354951857861384669
8599,8599,M,3010.55,f_7887783301308257795
8600,8600,M,3009.78,f_15550867232325135218
8601,8601,M,3009.57,f_2892933075898006097
8602,8602,M,2388.73,f_16667931890447519927
8603,8603,M,2388.73,f_16667931890447519927_10820341286165217392
8604,8604,M,3007.83,f_17575792376385570113
8605,8605,M,2139.8,f_17172060311480472700
8606,8606,M,2139.8,f_17172060311480472700_15851746243377287767
8607,8607,M,3006.78,f_10608087828030558648
8608,8608,M,2433.19,f_9948051087485065562
8609,8609,M,2784.68,f_9948051087485065562_13199478369283191805
8610,8610,M,2433.19,f_9948051087485065562_5116899046488886192
8611,8611,M,3005.41,f_17102052031128749601
8612,8612,M,3005.3,f_3988318351673372144
8613,8613,M,3005.07,f_423271373089823546
8614,8614,M,3001.6,f_17480692734374705348
8615,8615,M,2998.35,f_8262085547240217338
8616,8616,M,2997.53,f_7996158864665416689
8617,8617,M,2508.28,f_17705238311332073956
8618,8618,M,2508.28,f_17705238311332073956_5124224904942070244
8619,8619,M,2508.28,f_17705238311332073956_5124224904942070244_10466347174816985232
8620,8620,M,2995.16,f_15301958169695717585
8621,8621,M,2994.8,f_8804156167515834015
8622,8622,M,2992.99,f_5440814772563832005
8623,8623,M,2951.9,f_9147750670968503547
8624,8624,M,2951.9,f_9147750670968503547_3734043708941765484
8625,8625,M,2985.77,f_7734545555041729706
8626,8626,M,2985.68,f_12676745747438099377
8627,8627,M,2985.65,f_9262750710336790617
8628,8628,M,2982.6,f_6114055145149564915
8629,8629,M,2980.88,f_13230157278032744989
8630,8630,M,2582.14,f_4560400282773753379
8631,8631,M,2582.14,f_4560400282773753379_1409387984928191724
8632,8632,M,2978.41,f_4155603362197274474
8633,8633,M,2976.4,f_15197725155772987926
8634,8634,M,3504.99,f_10246488628255583861
8635,8635,M,3504.99,f_10246488628255583861_15516387063182325455
8636,8636,M,2973.91,f_8291453621909461959
8637,8637,M,2972.37,f_2041100931075483766
8638,8638,M,2971.24,f_9814341172958463329
8639,8639,M,2967.73,f_8063818497352106303
8640,8640,M,2967.69,f_15801893133635947338
8641,8641,M,2967.43,f_226029976650185805
8642,8642,M,1600.79,f_1706837743712294283
8643,8643,M,2562.97,f_1706837743712294283_13971403536341673842
8644,8644,M,2084.95,f_1706837743712294283_8191330174123829211
8645,8645,M,1600.79,f_1706837743712294283_15064856285445591080
8646,8646,M,2967.12,f_3183715429583385318
8647,8647,M,2962.37,f_11952926182126611740
8648,8648,M,2962.1,f_10036173210501030551
8649,8649,M,3559.14,f_11002433946712930699
8650,8650,M,2661.01,f_11002433946712930699_13288552611696906115
8651,8651,M,3559.14,f_11002433946712930699_9317543806451870244
8652,8652,M,2960.53,f_15737511476181490306
8653,8653,M,2959.82,f_4345011113269949301
8654,8654,M,2958.08,f_1889992493703767627
8655,8655,M,3021.57,f_14405600129092131256
8656,8656,M,3021.57,f_14405600129092131256_2221216983890558470
8657,8657,M,2949.37,f_17658938349524781211
8658,8658,M,2949.22,f_563561842630623073
8659,8659,M,2948.45,f_3891050997515006476
8660,8660,M,2946.84,f_903396591963379071
8661,8661,M,2946.45,f_1342196860785898925
8662,8662,M,2946.43,f_11324044837268622917
8663,8663,M,2945.99,f_207520694086764592
8664,8664,M,2945.13,f_9751060793477203024
8665,8665,M,2944.77,f_16752658600642832920
8666,8666,M,2944.7,f_15486928140484195834
8667,8667,M,2944.69,f_146592741989080021
8668,8668,M,2943.93,f_17446511685768556873
8669,8669,M,2942.69,f_8638969454982512057
8670,8670,M,2941.22,f_1212499373842517279
8671,8671,M,2941.21,f_3831427456243960019
8672,8672,M,1875.62,f_1536618185029397352
8673,8673,M,3138.01,f_1536618185029397352_16112239435808729442
8674,8674,M,1875.62,f_1536618185029397352_9230504440043979632
8675,8675,M,2940.07,f_8862268134731705343
8676,8676,M,2939.58,f_10482070376692170575
8677,8677,M,2939.35,f_11603504082777380053
8678,8678,M,2936.74,f_1657252915191685520
8679,8679,M,2936.7,f_12834392671278754224
8680,8680,M,2933.94,f_12904556612546688993
8681,8681,M,2993.7,f_365608611504596963
8682,8682,M,2993.7,f_365608611504596963_5926714685402090303
8683,8683,M,2578.5,f_15308728526974074517
8684,8684,M,4226.97,f_15308728526974074517_13876599675241528980
8685,8685,M,2578.5,f_15308728526974074517_1808261875717941727
8686,8686,M,7190.48,f_2205330273674672677
8687,8687,M,7190.48,f_2205330273674672677_12810964922608911505
8688,8688,M,2932.05,f_12629086559759886278
8689,8689,M,2060.17,f_7163512295264703111
8690,8690,M,2060.17,f_7163512295264703111_4449034589352743792
8691,8691,M,2931.02,f_6329275525755716503
8692,8692,M,2930.35,f_6348790545465721017
8693,8693,M,2927.54,f_7432573932603110241
8694,8694,M,2927.08,f_5532550234706960629
8695,8695,M,2926.78,f_6959764519977485347
8696,8696,M,18071.5,f_17596682350415370655
8697,8697,M,18071.5,f_17596682350415370655_5098800964454832821
8698,8698,M,2923.15,f_14495912658191264682
8699,8699,M,2921.23,f_10175522090139480130
8700,8700,M,3021.74,f_3437708345701905428
8701,8701,M,3021.74,f_3437708345701905428_3949394366414619191
8702,8702,M,2918.03,f_15822614931041736813
8703,8703,M,2917.85,f_15731311402723912662
8704,8704,M,2917.62,f_3965938607643359795
8705,8705,M,2917.26,f_11158542426045443795
8706,8706,M,2916.43,f_12572745194473356221
8707,8707,M,2914.74,f_14579019613589296958
8708,8708,M,2914.47,f_6013673430322267000
8709,8709,M,2914.36,f_14677785008237403866
8710,8710,M,2911.0,f_1849345183151554448
8711,8711,M,2908.52,f_10551619328668876547
8712,8712,M,2906.3,f_12573824677992071978
8713,8713,M,2905.98,f_5482972163496693688
8714,8714,M,2689.29,f_5776008196732710727
8715,8715,M,2440.75,f_5776008196732710727_9941499059469300516
8716,8716,M,2689.29,f_5776008196732710727_9817881693017405249
8717,8717,M,2904.96,f_17882095947545560245
8718,8718,M,2903.35,f_17032170791753965514
8719,8719,M,2903.22,f_2414855004646178896
8720,8720,M,2903.12,f_15204259590485053164
8721,8721,M,2844.7,f_9025601887274452079
8722,8722,M,2844.7,f_9025601887274452079_11237224648184095944
8723,8723,M,2901.77,f_10375603205381379464
8724,8724,M,2899.52,f_7255659114040063750
8725,8725,M,2898.83,f_8085281836222519341
8726,8726,M,2894.82,f_5954335296802434309
8727,8727,M,2893.88,f_16822050350039287387
8728,8728,M,2892.71,f_10879404213936666816
8729,8729,M,2892.06,f_17268307101205673542
